p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.9048045761491094e-12	2.020488557158336	0.5	0.186	1.880178286085403e-7	14	PHB1
6.913400505820989e-12	1.088263946270371	0.839	0.401	1.8825189577350554e-7	14	HMGXB3
6.9782912660607145e-12	2.0283073550901647	0.371	0.106	1.900188711748333e-7	14	MGST2
7.154690681400653e-12	1.0715896739886364	0.919	0.577	1.9482222725453978e-7	14	ZNF767P
8.103662838045013e-12	1.1623270125343108	0.661	0.273	2.206627390799657e-7	14	HIP1
8.734945491357024e-12	1.7764717865219095	0.516	0.185	2.3785256572965177e-7	14	INPP5F
8.961019720932908e-12	1.515616138956053	0.742	0.383	2.440085670010031e-7	14	WWOX
9.052018672818487e-12	2.1820053260611703	0.306	0.077	2.464864684608474e-7	14	TAX1BP3
9.297868902124544e-12	2.5911235325697657	0.323	0.087	2.531809702048513e-7	14	ZBTB46
9.55480416612664e-12	2.7349685091752063	0.258	0.057	2.6017731744362837e-7	14	KATNAL1
9.591594827833179e-12	1.741325785145368	0.452	0.144	2.611791271618975e-7	14	INTS9
9.691544809338456e-12	1.249693772094345	0.952	0.695	2.639007651582862e-7	14	TTC17
9.778007885203244e-12	1.1125366447081164	0.903	0.507	2.662551547140844e-7	14	TRAK1
1.0547896253042439e-11	1.3639106892796529	0.79	0.517	2.8721921497034565e-7	14	PLP2
1.1036468453290707e-11	1.045147158999329	0.984	0.829	3.00523035983106e-7	14	PAN3
1.1738841327509212e-11	1.3943489649129193	0.435	0.126	3.196486493480758e-7	14	LINC01215
1.262106553824672e-11	1.991136956053572	0.387	0.114	3.436716146064582e-7	14	HIGD1A
